airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
12,4702,2023-04-14 15:00:10,2023-03-06 17:04:47,05:37:33,08:34:42,BPMH,Name_ZEYCX,SeatLZQ,First,952.33,Meal,0,Cancelled,GateTL,A,ClaimSZH,3.45,0,LOCCUO,TypeQXG,Pilot_ISIW,Crew_KRDF,No,Vegan,Not Available,False,True,False,0,No
11,6424,2023-01-22 12:04:25,2023-10-08 01:02:11,15:14:28,14:49:57,BZLS,Name_OENHK,SeatIYE,First,484.46,Extra Baggage,463,Pending,GateHB,B,ClaimIRJ,6.52,1,LOCHDH,TypeTJJ,Pilot_GSQR,Crew_KQHI,No,No Meal,Available,False,False,True,2,Yes
13,9382,2023-10-07 00:08:06,2023-07-30 20:37:40,07:13:39,00:33:24,BJVB,Name_ZAYUS,SeatNUM,Economy,266.48,No Extras,0,Pending,GateXM,A,ClaimUVB,8.23,0,LOCIRX,TypeSYP,Pilot_OGDL,Crew_OXSY,No,Vegetarian,Not Available,True,False,False,1,No
16,2628,2023-11-14 09:29:02,2023-02-15 01:17:15,02:13:16,20:03:59,BOQF,Name_BCQVG,SeatTLO,Business,336.06,Meal,2906,Cancelled,GateFT,D,ClaimNBK,9.19,2,LOCUFP,TypeWWK,Pilot_IJDT,Crew_ISOD,No,Non-Vegetarian,Available,True,True,True,2,No
18,8907,2023-10-28 05:05:21,2023-09-22 11:25:37,08:27:17,06:06:48,BCKE,Name_KZWPR,SeatEIZ,Economy,329.89,No Extras,0,Confirmed,GateKS,A,ClaimCGP,10.72,1,LOCDUE,TypePCC,Pilot_NNWS,Crew_WKSC,Yes,Non-Vegetarian,Available,False,False,True,0,No
17,4372,2023-08-06 09:11:06,2023-03-07 03:20:17,18:00:02,15:31:11,BVMP,Name_STZWJ,SeatVOO,Business,648.41,No Extras,0,Confirmed,GateDN,C,ClaimIAG,7.31,0,LOCRMJ,TypeCEP,Pilot_FBGY,Crew_SQFU,Yes,No Meal,Not Available,False,True,False,2,Yes
17,9208,2023-04-22 12:12:16,2023-06-15 04:40:07,05:29:31,23:35:30,BZVJ,Name_LXYNV,SeatBNB,Economy,398.63,Extra Baggage,0,Confirmed,GateRL,A,ClaimXJY,6.45,2,LOCWHM,TypeBCM,Pilot_JZEB,Crew_TFMD,Yes,Vegetarian,Available,True,True,False,1,Yes
11,4139,2023-04-20 16:23:24,2023-07-22 21:36:25,16:26:07,19:23:01,BMWW,Name_WHGMM,SeatNFO,Economy,874.72,No Extras,0,Confirmed,GateRG,C,ClaimKLB,10.2,0,LOCXCV,TypeUTZ,Pilot_HRGZ,Crew_ZYBH,No,Non-Vegetarian,Available,True,True,False,0,No
10,3259,2023-03-20 07:31:00,2023-04-08 17:04:53,13:53:29,02:43:20,BKPF,Name_GMIZF,SeatSPI,Business,336.66,No Extras,0,Pending,GatePM,D,ClaimUZY,8.9,2,LOCRCG,TypeAOO,Pilot_CIRZ,Crew_MVPK,Yes,No Meal,Not Available,False,True,True,0,No
16,3250,2023-04-09 11:47:03,2023-06-14 22:58:17,00:02:11,14:31:10,BAHZ,Name_ASUYQ,SeatLSP,Business,990.61,No Extras,0,Cancelled,GateBD,C,ClaimBPZ,6.2,2,LOCVSM,TypeOKD,Pilot_IVAN,Crew_FIQJ,Yes,No Meal,Not Available,False,True,False,0,Yes
2,7121,2023-10-30 12:58:58,2023-10-31 14:22:25,05:21:39,13:35:35,BTQJ,Name_BSKDV,SeatLVS,First,679.51,No Extras,0,Cancelled,GateXC,A,ClaimSPK,3.87,1,LOCWPH,TypeFQF,Pilot_EZAG,Crew_MRVJ,Yes,Vegetarian,Not Available,False,False,True,0,No
17,9181,2023-02-24 22:25:26,2023-10-24 17:18:00,21:49:24,13:17:54,BBSF,Name_WWBCQ,SeatXHL,Business,387.96,No Extras,0,Cancelled,GateGN,B,ClaimYRJ,1.61,1,LOCOUW,TypeQWM,Pilot_XTHN,Crew_FCJI,Yes,No Meal,Not Available,False,True,False,0,No
10,1283,2023-04-04 16:58:44,2023-12-19 14:55:51,09:39:59,10:15:58,BBRN,Name_MQFTK,SeatMUC,Business,606.66,No Extras,0,Cancelled,GateGQ,B,ClaimEGD,1.5,0,LOCVQA,TypePYL,Pilot_SEEY,Crew_QBLC,Yes,Non-Vegetarian,Not Available,False,False,True,2,Yes
13,6725,2023-10-01 11:39:39,2023-10-22 11:01:55,09:38:13,11:07:16,BFLT,Name_JPKDY,SeatOBV,First,393.57,Meal,0,Confirmed,GateBB,D,ClaimWRM,4.37,1,LOCGKO,TypeLEZ,Pilot_WBTF,Crew_UPVN,No,Vegan,Not Available,False,True,False,0,No
12,8918,2023-01-28 00:40:57,2023-01-08 14:46:34,09:39:29,10:03:49,BUHC,Name_XSCXO,SeatQZP,Economy,539.52,No Extras,0,Cancelled,GateFZ,C,ClaimICT,10.35,2,LOCEKR,TypeUIP,Pilot_CWHI,Crew_TYWZ,No,No Meal,Available,False,True,True,1,No
15,6237,2023-11-25 10:55:24,2023-08-12 01:31:25,01:12:57,23:51:41,BEQZ,Name_ONRJE,SeatOLN,Economy,549.62,Extra Baggage,2625,Confirmed,GateZI,D,ClaimNFD,2.43,0,LOCPDG,TypeMXS,Pilot_QAKG,Crew_NFKO,Yes,Vegan,Not Available,False,False,True,1,Yes
7,9794,2023-08-02 19:20:55,2023-07-21 06:19:50,06:23:39,22:04:02,BTEN,Name_FULAU,SeatQIE,First,777.02,No Extras,0,Cancelled,GatePN,C,ClaimQNQ,2.73,1,LOCYDJ,TypeCZV,Pilot_LBXE,Crew_PFKC,Yes,No Meal,Not Available,True,False,True,0,Yes
13,5075,2023-10-22 22:49:41,2023-09-17 17:08:02,07:28:23,04:14:49,BTNI,Name_LYKJB,SeatWUP,Business,474.46,Extra Baggage,2026,Pending,GateWY,A,ClaimZIU,5.03,2,LOCWFH,TypeKFV,Pilot_XHDG,Crew_CXEZ,Yes,Non-Vegetarian,Not Available,False,False,True,0,No
12,7162,2023-10-23 22:47:27,2023-02-06 14:47:01,03:16:03,02:52:01,BHKR,Name_OSVSL,SeatPXI,First,951.22,Extra Baggage,0,Cancelled,GateTE,B,ClaimXQR,9.76,1,LOCNOA,TypeCTE,Pilot_GTRZ,Crew_BZDQ,No,No Meal,Not Available,False,False,True,1,No
12,8636,2023-04-22 01:43:17,2023-10-19 11:42:07,01:31:34,05:51:52,BIBV,Name_VWSDL,SeatEPI,Economy,143.52,Extra Baggage,0,Confirmed,GateFN,A,ClaimIIH,9.46,0,LOCZNB,TypeWOS,Pilot_TDWD,Crew_TOFS,No,Vegetarian,Available,False,False,False,0,Yes
2,6737,2023-02-09 01:02:30,2023-04-30 09:49:38,03:12:43,22:27:47,BBFF,Name_VAAEX,SeatUXH,First,354.94,No Extras,0,Cancelled,GateIE,D,ClaimLXN,6.78,1,LOCJXN,TypeCYF,Pilot_KIVW,Crew_TRWQ,Yes,Vegan,Not Available,False,False,True,1,Yes
5,9992,2023-05-20 05:21:58,2023-03-27 05:08:41,09:17:13,02:57:32,BKWJ,Name_MQQAZ,SeatXPT,Business,759.64,Meal,0,Confirmed,GateSS,C,ClaimAKP,10.47,0,LOCUYQ,TypeMNB,Pilot_VEFX,Crew_RRCO,Yes,Vegetarian,Not Available,True,True,True,0,Yes
2,9951,2023-02-08 18:31:27,2023-04-15 09:31:11,08:19:54,05:07:14,BMUS,Name_QYBVK,SeatERM,First,616.47,No Extras,0,Cancelled,GateEL,D,ClaimNKE,6.34,0,LOCVKZ,TypeDDY,Pilot_WFHL,Crew_UPFM,No,No Meal,Not Available,False,True,True,1,No
13,9002,2023-06-05 15:33:13,2023-08-01 03:49:16,17:22:53,23:56:19,BBTN,Name_RNMEU,SeatBCZ,First,167.78,Meal,0,Pending,GateAY,A,ClaimFAQ,1.04,0,LOCFEQ,TypeQTA,Pilot_NHTJ,Crew_CTAU,Yes,Non-Vegetarian,Available,True,False,False,2,Yes
3,8072,2023-01-09 03:29:51,2023-03-19 03:12:30,05:00:30,01:18:32,BALR,Name_KMPID,SeatYCO,First,823.08,No Extras,0,Confirmed,GateWT,A,ClaimKOF,2.94,0,LOCCGT,TypeDUZ,Pilot_PBMI,Crew_URSX,No,Vegetarian,Available,True,True,False,1,No
11,2493,2023-06-02 21:25:15,2023-10-06 06:57:54,21:44:54,02:39:20,BXPE,Name_VDKFS,SeatBFD,Economy,680.89,Extra Baggage,0,Cancelled,GateFX,B,ClaimQPC,1.19,0,LOCGUS,TypeVKG,Pilot_HDEO,Crew_XRMH,Yes,Vegetarian,Not Available,True,True,True,1,No
16,1372,2023-11-09 13:34:33,2023-05-25 13:03:27,19:27:23,14:50:13,BUSN,Name_TIAWS,SeatZVF,First,604.76,No Extras,4249,Cancelled,GateQE,C,ClaimMEG,2.51,0,LOCUXK,TypeGHG,Pilot_ZRSA,Crew_MDGT,No,Non-Vegetarian,Available,False,True,True,2,Yes
1,6587,2023-01-24 05:26:49,2023-04-07 19:51:08,17:12:32,21:21:14,BKQV,Name_ILGKB,SeatQRY,Business,882.29,Extra Baggage,0,Confirmed,GateDP,B,ClaimIKH,1.64,0,LOCHON,TypeCQR,Pilot_WUQG,Crew_XVFY,No,Vegetarian,Available,True,True,False,1,Yes
19,8071,2023-09-21 09:41:34,2023-07-23 04:34:19,15:12:31,15:16:56,BOPN,Name_KEPOQ,SeatRJN,Economy,842.6,Meal,0,Confirmed,GateMN,A,ClaimREC,1.94,1,LOCUUZ,TypeBUQ,Pilot_XFQY,Crew_LNYP,Yes,No Meal,Not Available,True,False,True,0,No
11,3891,2023-12-24 16:50:20,2023-07-10 07:49:46,00:19:23,06:21:49,BQDN,Name_QWPLW,SeatKEV,Economy,350.28,No Extras,0,Pending,GateGK,C,ClaimOGP,3.35,0,LOCMRJ,TypeNLN,Pilot_GEJW,Crew_YSKC,No,Vegan,Not Available,False,True,False,0,No
9,7586,2023-05-12 10:40:39,2023-01-21 16:04:08,19:01:01,08:50:16,BDCD,Name_KHHLW,SeatLNF,Economy,567.56,Meal,0,Confirmed,GateUX,D,ClaimAGZ,9.26,1,LOCJEL,TypeNTO,Pilot_ZHYD,Crew_IWIW,Yes,Vegetarian,Not Available,True,True,True,2,No
14,8623,2023-05-30 13:21:25,2023-07-08 08:11:01,06:26:57,22:24:21,BVFV,Name_SSRAO,SeatKHD,Business,866.3,No Extras,0,Cancelled,GateJX,B,ClaimTML,8.48,0,LOCFSZ,TypeNSG,Pilot_DUGC,Crew_EAQQ,Yes,Vegetarian,Not Available,True,False,True,1,Yes
9,4319,2023-06-17 17:16:42,2023-01-07 23:00:30,06:40:55,06:00:26,BVDG,Name_PXVUQ,SeatERY,Business,111.55,Extra Baggage,3105,Cancelled,GateRJ,A,ClaimZEM,5.25,0,LOCRTX,TypeHNU,Pilot_VOBB,Crew_ZINC,Yes,Vegetarian,Not Available,True,False,True,0,Yes
7,4967,2023-08-08 02:56:12,2023-01-21 19:20:39,22:12:11,05:49:06,BGRL,Name_UZHXJ,SeatHWF,First,362.14,Extra Baggage,3120,Cancelled,GateON,A,ClaimASN,3.61,2,LOCHXC,TypeWFJ,Pilot_OLMF,Crew_RDDH,Yes,Vegan,Available,False,True,False,2,No
16,1822,2023-03-29 14:20:39,2023-08-25 14:47:27,21:57:10,02:04:16,BPFE,Name_FBBRX,SeatKLU,Economy,419.15,No Extras,1674,Cancelled,GateKV,A,ClaimJYZ,9.69,1,LOCWTK,TypeLAU,Pilot_GYNL,Crew_UXLN,Yes,Vegan,Available,True,False,False,2,No
3,1221,2023-06-26 13:52:38,2023-11-14 09:58:27,08:04:50,16:04:19,BJQC,Name_LXHAM,SeatVZR,Business,308.72,Meal,0,Pending,GateDV,C,ClaimOYO,2.36,2,LOCBZK,TypeUZP,Pilot_CYUG,Crew_IXXY,Yes,No Meal,Available,True,True,False,2,No
19,7880,2023-11-05 05:00:00,2023-01-18 20:58:27,10:30:20,17:46:08,BIYJ,Name_YJDIG,SeatUCM,Business,532.99,Meal,1403,Pending,GateKC,D,ClaimACS,5.41,0,LOCLHF,TypeISI,Pilot_XZPY,Crew_CDUC,No,Vegetarian,Available,True,False,True,0,Yes
4,4888,2023-07-20 02:33:07,2023-10-18 07:51:35,03:23:10,01:46:20,BYJU,Name_SZJCR,SeatACG,Economy,806.39,Extra Baggage,3250,Pending,GateEN,B,ClaimDVB,7.02,2,LOCPSH,TypeDCG,Pilot_EFYU,Crew_IMNL,Yes,Non-Vegetarian,Available,False,False,False,1,No
7,6300,2023-10-12 09:17:35,2023-03-23 16:12:06,16:09:28,20:40:47,BFYD,Name_WHAWR,SeatZQR,First,505.6,Meal,0,Cancelled,GateYN,D,ClaimIBN,4.26,0,LOCBOB,TypeRJM,Pilot_XLIJ,Crew_USRN,No,Vegetarian,Available,False,False,False,1,Yes
12,4270,2023-09-21 22:47:52,2023-01-25 00:40:20,12:46:03,12:54:24,BKTI,Name_GVOIW,SeatVPG,Business,90.55,Extra Baggage,0,Pending,GateJK,A,ClaimYGB,2.11,1,LOCKBT,TypeAMG,Pilot_YXCC,Crew_RQBB,No,Vegan,Available,True,False,True,2,Yes
18,5693,2023-04-18 22:24:33,2023-05-07 00:08:47,20:41:00,09:25:41,BLWV,Name_IEMVM,SeatYPX,Business,861.15,No Extras,0,Pending,GateUZ,B,ClaimZOP,5.89,1,LOCJMC,TypePJK,Pilot_FPNH,Crew_EYCG,Yes,Vegetarian,Available,False,False,True,0,Yes
5,8566,2023-07-26 06:51:42,2023-08-17 23:05:19,03:56:52,03:54:07,BJFM,Name_VCSLQ,SeatXHL,Economy,244.8,Extra Baggage,0,Pending,GateQQ,B,ClaimHNK,6.89,1,LOCRSH,TypeNAO,Pilot_IBMO,Crew_FQCL,Yes,Non-Vegetarian,Not Available,True,False,True,2,Yes
10,4993,2023-10-29 07:11:16,2023-03-30 17:36:33,14:53:58,10:23:54,BEDC,Name_DSGFN,SeatUMW,Economy,459.89,No Extras,3295,Pending,GateJR,C,ClaimMPJ,4.77,2,LOCBQO,TypeRLM,Pilot_CWYL,Crew_XOUP,No,No Meal,Available,False,True,True,0,No
12,3598,2023-05-22 15:19:27,2023-12-09 07:31:33,11:07:59,18:31:50,BWER,Name_YMZSF,SeatUYE,Business,69.56,No Extras,1223,Pending,GateXV,D,ClaimJGO,5.27,1,LOCDLR,TypeHTK,Pilot_BVCQ,Crew_YFDQ,Yes,No Meal,Available,True,True,True,0,No
8,2666,2023-02-13 23:39:04,2023-07-26 03:43:44,15:33:51,23:47:44,BCEI,Name_YJCIC,SeatMFB,Business,467.53,Meal,0,Pending,GatePD,B,ClaimZTM,10.48,0,LOCAPR,TypeRMH,Pilot_FCJM,Crew_BFKX,Yes,Non-Vegetarian,Not Available,False,True,False,0,No
19,5757,2023-02-09 05:36:24,2023-10-27 05:59:50,16:22:11,19:22:24,BFOR,Name_QSNEH,SeatOQX,Business,405.95,Meal,1091,Pending,GateJQ,D,ClaimDSM,8.26,2,LOCDSJ,TypeRET,Pilot_HTVT,Crew_EMCD,Yes,Vegetarian,Not Available,True,True,False,1,No
15,2554,2023-01-31 12:05:41,2023-01-31 07:27:58,21:48:04,12:51:51,BHLV,Name_OQDJP,SeatIVS,Economy,324.67,No Extras,0,Pending,GateDV,C,ClaimXJL,10.99,0,LOCXCK,TypeYPM,Pilot_HVHU,Crew_BBQG,Yes,Non-Vegetarian,Not Available,True,True,False,1,No
1,7115,2023-01-24 06:00:54,2023-11-02 13:42:16,09:06:34,21:01:09,BFHW,Name_HKVTS,SeatKYA,Economy,940.4,No Extras,3997,Confirmed,GateMK,D,ClaimFSG,10.67,2,LOCZKM,TypeTYP,Pilot_WAJW,Crew_YNNM,Yes,Non-Vegetarian,Available,True,True,False,0,Yes
3,6437,2023-05-11 03:01:44,2023-07-10 16:57:40,23:29:50,11:04:29,BOPE,Name_AJLXB,SeatFWR,Economy,694.37,Extra Baggage,4474,Confirmed,GateLE,C,ClaimBHR,9.64,2,LOCAUP,TypeJYI,Pilot_YYSI,Crew_SCHQ,Yes,Non-Vegetarian,Available,False,False,False,0,Yes
18,7241,2023-02-17 12:32:13,2023-10-22 07:31:48,19:46:03,19:19:17,BKYQ,Name_GSUFL,SeatEYN,Business,919.68,Extra Baggage,4029,Confirmed,GateAQ,C,ClaimMZR,11.12,2,LOCCOH,TypeHCO,Pilot_IIZJ,Crew_TXVX,Yes,No Meal,Available,False,False,True,1,No
18,1087,2023-01-13 06:57:17,2023-10-11 06:09:47,19:50:46,02:28:09,BMTZ,Name_CPPVK,SeatCVC,Economy,493.32,No Extras,0,Confirmed,GateVX,A,ClaimHWH,2.43,1,LOCBMG,TypeDSU,Pilot_UUEH,Crew_ONFZ,Yes,Non-Vegetarian,Available,False,False,True,1,Yes
2,8115,2023-01-14 19:20:57,2023-07-17 02:24:06,13:41:18,00:29:34,BYPR,Name_GNJMP,SeatKXB,First,540.31,Meal,0,Pending,GateYW,C,ClaimJYP,9.29,0,LOCIOP,TypeWIT,Pilot_TEYN,Crew_MQVN,Yes,No Meal,Available,False,True,False,1,No
5,3703,2023-11-06 19:22:15,2023-08-31 02:38:28,23:09:59,06:02:30,BMCC,Name_GRORO,SeatOKT,Economy,951.42,Meal,0,Confirmed,GateJE,D,ClaimYBJ,1.39,0,LOCWKT,TypeOZL,Pilot_JUZB,Crew_HLRU,No,Vegetarian,Not Available,True,False,False,1,Yes
1,3418,2023-07-19 06:51:05,2023-03-20 20:23:53,12:54:34,03:10:03,BFOS,Name_KKSGQ,SeatXJG,First,484.87,Extra Baggage,0,Cancelled,GatePS,B,ClaimIIY,9.7,0,LOCCMH,TypeFCV,Pilot_JCHI,Crew_CAAL,No,Vegetarian,Not Available,True,False,False,0,Yes
10,5147,2023-10-25 15:14:29,2023-11-11 09:16:43,06:54:54,10:13:51,BCUC,Name_HTFNE,SeatCJE,Economy,79.54,No Extras,0,Cancelled,GateZK,C,ClaimQLC,10.43,0,LOCXDD,TypeBMP,Pilot_EGNJ,Crew_RJIZ,No,Vegetarian,Not Available,True,True,False,2,No
10,2747,2023-11-09 03:11:34,2023-01-29 13:43:55,05:14:32,15:54:35,BUCR,Name_AUUWY,SeatLBK,First,662.91,Extra Baggage,4555,Confirmed,GateCP,B,ClaimZJG,9.35,0,LOCMQF,TypeKZK,Pilot_MHFK,Crew_XDNA,Yes,Vegan,Available,False,True,True,1,Yes
5,9232,2023-06-12 09:50:30,2023-11-27 19:50:23,12:42:29,19:56:44,BHPC,Name_IAETW,SeatXKP,Economy,238.06,Meal,1403,Cancelled,GateTC,A,ClaimPBC,10.78,2,LOCYUN,TypeZDC,Pilot_IZZD,Crew_BFEY,No,Vegan,Available,False,True,False,1,No
18,1038,2023-03-16 00:24:01,2023-02-14 18:09:52,03:26:46,08:01:50,BVKP,Name_EBPND,SeatOMA,Business,955.72,Extra Baggage,4021,Confirmed,GateJV,B,ClaimUYE,5.56,1,LOCWPJ,TypeEUP,Pilot_NGKP,Crew_MEBZ,Yes,No Meal,Not Available,True,False,False,2,Yes
15,8043,2023-04-20 03:56:08,2023-12-29 07:31:43,19:33:29,14:56:00,BBAH,Name_ZOTZS,SeatERR,Economy,115.91,Extra Baggage,4906,Confirmed,GateBT,C,ClaimQCT,9.33,1,LOCIHC,TypeJSQ,Pilot_UOEH,Crew_EALC,No,No Meal,Available,False,True,True,2,Yes
8,3151,2023-01-08 14:23:31,2023-02-08 05:35:33,22:22:41,18:56:56,BLSR,Name_KEHPB,SeatQZI,Business,902.67,Meal,0,Pending,GateWB,C,ClaimISR,4.9,0,LOCJEI,TypeFSV,Pilot_MYIX,Crew_OGKF,No,Non-Vegetarian,Not Available,True,True,False,0,No
17,4937,2023-08-26 00:50:20,2023-06-21 18:39:04,07:57:51,01:00:03,BRUV,Name_ONBYE,SeatECG,Economy,187.78,Meal,3671,Cancelled,GateDP,C,ClaimTTY,2.71,2,LOCLTG,TypeLLH,Pilot_ZNVS,Crew_IOPG,No,Vegetarian,Not Available,True,False,True,1,No
12,7886,2023-02-26 18:15:56,2023-06-02 21:38:43,19:53:57,05:28:48,BKRF,Name_BBCIV,SeatWHA,Business,295.06,Meal,0,Cancelled,GateBC,A,ClaimPOT,4.62,2,LOCXIG,TypePSH,Pilot_OSYI,Crew_UUIT,No,Non-Vegetarian,Available,True,True,True,1,Yes
12,1208,2023-04-02 02:26:49,2023-04-24 12:08:42,04:29:42,21:57:04,BAIT,Name_QPZSE,SeatGCI,First,194.44,No Extras,0,Confirmed,GateMQ,D,ClaimVQE,3.36,1,LOCOMT,TypeDXE,Pilot_FDOM,Crew_TPZI,No,Vegetarian,Available,False,False,True,0,Yes
1,1599,2023-09-11 02:54:00,2023-01-25 05:02:11,10:43:24,08:13:20,BPES,Name_DEAQR,SeatZBT,Business,366.54,No Extras,856,Confirmed,GateCP,B,ClaimTLD,6.9,0,LOCYAL,TypePAE,Pilot_HWJU,Crew_JLEW,Yes,Non-Vegetarian,Not Available,False,True,True,0,No
4,9796,2023-04-18 11:27:10,2023-11-03 03:36:20,17:05:25,19:50:49,BVQW,Name_YSHPM,SeatZNB,Business,151.36,Extra Baggage,1561,Pending,GateOF,B,ClaimESG,3.32,1,LOCDHX,TypeWEP,Pilot_BWQN,Crew_PRAR,No,Non-Vegetarian,Available,False,False,False,2,No
8,4709,2023-10-10 00:02:51,2023-07-06 18:28:14,17:36:05,11:23:06,BHSR,Name_ZSCOL,SeatZTU,Business,405.64,Extra Baggage,0,Pending,GateVL,B,ClaimCIY,11.55,1,LOCWPG,TypeKFR,Pilot_OWHK,Crew_WDNJ,No,Vegan,Not Available,False,False,False,1,No
1,8726,2023-05-23 22:31:54,2023-12-12 13:50:54,09:46:16,05:35:55,BLPN,Name_OIINB,SeatSNX,First,344.67,Extra Baggage,3328,Confirmed,GatePK,A,ClaimBRT,7.13,1,LOCWSJ,TypeHPM,Pilot_DBZV,Crew_XNBN,No,Non-Vegetarian,Available,False,False,True,0,Yes
15,1213,2023-09-25 14:29:50,2023-07-19 07:40:31,00:47:19,10:58:30,BDHX,Name_XPKYW,SeatODN,Business,754.84,Extra Baggage,0,Confirmed,GateWM,A,ClaimIVY,1.12,0,LOCNIR,TypeAJD,Pilot_DUHE,Crew_UWSH,Yes,Non-Vegetarian,Available,True,False,True,1,Yes
18,6723,2023-06-01 16:17:13,2023-04-08 23:12:47,19:26:30,12:55:41,BLKM,Name_XQLBH,SeatCIT,Business,630.69,No Extras,0,Pending,GateMW,C,ClaimCOV,10.5,2,LOCRWB,TypeBLD,Pilot_YLVF,Crew_VJMN,Yes,Non-Vegetarian,Available,True,False,True,1,No
1,7552,2023-12-12 12:37:06,2023-10-31 23:24:21,03:56:54,16:32:51,BHRM,Name_PCWGX,SeatBEY,Business,699.25,Extra Baggage,0,Cancelled,GateLE,A,ClaimLTJ,8.64,2,LOCWPO,TypeFNA,Pilot_VWMH,Crew_AWME,Yes,Vegan,Not Available,True,False,False,1,Yes
11,7238,2023-09-06 03:05:24,2023-07-06 21:35:10,06:38:58,18:37:39,BDZA,Name_XHUQY,SeatILJ,Economy,516.1,Extra Baggage,0,Pending,GateKT,D,ClaimZLQ,5.62,1,LOCTXF,TypeVRU,Pilot_IUWL,Crew_DHJH,Yes,Non-Vegetarian,Available,False,False,True,2,No
2,9460,2023-09-06 09:53:40,2023-02-14 07:16:50,20:15:50,00:39:24,BWJF,Name_KLYVY,SeatBQW,Economy,860.4,Meal,0,Confirmed,GateCC,C,ClaimFSF,3.48,0,LOCVTZ,TypeLLF,Pilot_CPKZ,Crew_WEUX,No,Vegetarian,Available,True,True,True,2,No
1,3408,2023-09-07 05:30:46,2023-07-29 13:45:44,17:36:53,15:45:53,BKGJ,Name_GTJJD,SeatOOB,First,386.03,No Extras,0,Cancelled,GateZS,A,ClaimUIN,8.07,0,LOCWWD,TypeEKY,Pilot_JSSL,Crew_MQQO,No,No Meal,Available,True,False,False,2,No
12,8972,2023-03-14 19:56:43,2023-02-28 08:22:56,09:38:13,19:36:30,BLUV,Name_QIVOW,SeatFZJ,Business,432.23,Extra Baggage,0,Pending,GateFG,A,ClaimINL,5.3,0,LOCFCA,TypeVVU,Pilot_NEBB,Crew_SADZ,No,Non-Vegetarian,Not Available,False,True,False,0,Yes
16,5778,2023-11-23 04:42:07,2023-02-13 11:21:46,04:17:37,19:18:21,BFFY,Name_BKCTS,SeatCMT,Business,141.82,Meal,0,Cancelled,GateZG,A,ClaimFAT,3.38,0,LOCEMV,TypeQLB,Pilot_RGZQ,Crew_KGKN,No,Non-Vegetarian,Available,True,True,False,2,Yes
10,1822,2023-11-06 10:41:55,2023-04-04 04:14:13,10:47:42,19:13:48,BDBY,Name_JIHPM,SeatTSK,Economy,999.09,No Extras,0,Confirmed,GateKQ,D,ClaimLDN,6.93,2,LOCBDH,TypeFNA,Pilot_GCFK,Crew_XZTP,Yes,Vegetarian,Available,True,False,False,0,Yes
18,7100,2023-05-09 10:10:18,2023-10-22 12:55:33,00:32:56,10:30:49,BZGU,Name_BOYKX,SeatWLZ,Business,479.53,Meal,0,Cancelled,GateBF,B,ClaimCOB,2.93,0,LOCTQH,TypeBEA,Pilot_TMWT,Crew_GERT,Yes,Non-Vegetarian,Not Available,True,False,False,1,Yes
15,3595,2023-03-18 13:12:15,2023-09-30 23:56:39,14:56:21,00:29:33,BVGU,Name_DCDBH,SeatOVX,First,919.88,Meal,0,Pending,GateXO,D,ClaimAHF,1.88,0,LOCLWP,TypeMAT,Pilot_IKCK,Crew_VTJE,No,Non-Vegetarian,Not Available,False,False,True,1,Yes
17,9117,2023-12-30 13:19:58,2023-06-11 21:18:28,14:13:54,14:28:09,BUVX,Name_FJQGT,SeatUAU,First,860.05,No Extras,1221,Confirmed,GateQO,C,ClaimGYX,7.49,2,LOCKDD,TypeGPP,Pilot_OHEA,Crew_RQUE,Yes,Vegetarian,Available,False,False,False,1,No
10,4953,2023-05-25 12:07:08,2023-03-19 14:16:24,03:02:01,06:38:40,BBJY,Name_MKTEX,SeatWVR,Business,296.38,Meal,0,Pending,GateSJ,C,ClaimQAT,3.31,0,LOCOUP,TypeIEJ,Pilot_OQUT,Crew_LKZS,No,Non-Vegetarian,Available,False,True,True,0,Yes
3,4831,2023-09-25 17:50:19,2023-11-30 02:22:48,16:15:07,18:06:18,BNZE,Name_JBWIX,SeatZRG,Business,526.23,Extra Baggage,1394,Pending,GateKA,C,ClaimWUH,3.33,1,LOCMAR,TypeHTG,Pilot_GJYH,Crew_CHZK,Yes,Vegetarian,Available,False,True,False,0,No
16,5583,2023-09-30 16:45:55,2023-04-21 18:23:55,17:22:43,22:24:08,BTHT,Name_ZZRDQ,SeatOAA,First,608.75,Meal,3918,Cancelled,GateTB,D,ClaimSAO,8.97,1,LOCIPC,TypeYCG,Pilot_LAUW,Crew_JTTL,Yes,Vegetarian,Available,False,False,True,2,Yes
6,7235,2023-05-25 13:57:03,2023-07-18 07:12:49,08:48:29,06:48:23,BRUE,Name_TEFBU,SeatRRI,Economy,852.74,No Extras,0,Pending,GateSB,D,ClaimOSA,11.34,0,LOCEZP,TypeEBP,Pilot_JKEL,Crew_WWZC,No,No Meal,Available,False,False,False,1,No
3,9842,2023-10-18 06:16:12,2023-12-11 10:39:16,00:57:24,01:41:46,BDSK,Name_ETXZW,SeatQKO,First,142.53,No Extras,0,Pending,GateJM,C,ClaimKPB,4.39,0,LOCWYO,TypeVAG,Pilot_AJLP,Crew_QEHA,No,Non-Vegetarian,Not Available,True,False,True,1,No
